Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2022-06-22,65,65.28,63.6,64.8,587222
2022-06-23,64.8,64.98,60.88,60.88,928668
2022-06-24,61.42,62.5,57.84,60.48,1045041
2022-06-27,61,63.9,60.44,63.8,580961
2022-06-28,63.98,66.28,62.8,64.36,1109543
2022-06-29,63.28,65.32,62.68,65.32,574745
2022-06-30,64.2,65.88,63.76,64.32,664367
2022-07-01,62.98,63.7,57.92,57.92,1952533
2022-07-04,58.16,59.44,56.24,58.9,614533
2022-07-05,59.12,59.42,50.5,50.98,2254325
2022-07-06,50.98,52.48,48,48,2041893
2022-07-07,48.5,52.18,48.5,52,1104887
2022-07-08,52,52.94,50.48,52.16,720675
2022-07-11,50.64,52.4,49.9,51.04,645841
2022-07-12,50.96,53.48,50.2,52.36,648779
2022-07-13,52.58,52.58,47.75,49.58,1175112
2022-07-14,49.99,52.08,48.7,49.86,691182
2022-07-15,50.8,50.84,49.22,50,503228
2022-07-18,50.22,53.32,50.22,52.5,843213
2022-07-19,52.5,52.62,50.8,51.98,644531
2022-07-20,52.5,53.4,51.1,52,494045
2022-07-21,52,52.24,49.9,50.22,515845
2022-07-22,50.4,51.24,50,50.2,366325
2022-07-25,50.52,51.04,49.62,49.87,368684
2022-07-26,50.1,51.18,47.22,48.1,822264
2022-07-27,48.12,48.64,46.26,47.96,465125
2022-07-28,48.6,49.84,47.57,48.08,492740
2022-07-29,48.99,50.68,48.38,50.42,612778
2022-08-01,50.9,51.66,50.2,51.1,395341
2022-08-02,50.14,50.74,48.66,49,443544
2022-08-03,49.23,49.48,48.3,48.64,236406
2022-08-04,49,49,46.76,46.76,541573
2022-08-05,46.9,48,44.69,47.76,533414
2022-08-08,48,49.38,47.26,49.38,313288
2022-08-09,49.4,49.78,47.68,48.2,356415
2022-08-10,48.19,49.55,47.7,48.7,407659
2022-08-11,49.44,49.44,48.33,48.72,188097
2022-08-12,48.91,51.64,48.9,50.38,779778
2022-08-16,50.9,51.48,50.3,50.54,414052
2022-08-17,50.2,50.68,47.82,48.9,600823
2022-08-18,48.88,55,48.51,55,1734804
2022-08-19,56,57.14,52.74,52.74,1312077
2022-08-22,52.04,54.22,51.58,53.5,536163
2022-08-23,53.5,56.22,52.8,55.9,737822
2022-08-24,55,55.58,53.1,53.1,490536
2022-08-25,53.9,54.96,52.52,52.86,426255
2022-08-26,52.54,53.16,51.64,51.64,286789
2022-08-29,51.32,53.3,49.86,53.3,439588
2022-08-30,54,54.6,49.5,49.52,874173
2022-08-31,50.04,51.18,47.07,47.56,846412
2022-09-01,47.4,47.44,44.22,44.28,911284
2022-09-02,45.5,45.5,42.22,43.11,998317
2022-09-05,42.46,43.97,41.99,42.48,687007
2022-09-06,42.95,43.4,38.9,39.32,1352645
2022-09-07,38.5,39.87,37.7,38.39,1250669
2022-09-08,39.18,40.02,37.5,38.02,809118
2022-09-09,38.86,40.38,38.5,39.74,1163396
2022-09-12,40,40.3,38.35,38.7,794708
2022-09-13,39.3,39.49,37.39,37.4,932372
2022-09-14,36.7,38.86,35.45,38.21,539228
2022-09-15,38.51,38.51,37.22,37.7,752221
2022-09-16,37.5,37.6,36.26,36.63,1243218
2022-09-19,37.19,38.19,36.66,38,706193
2022-09-20,38.84,39.4,37.05,37.29,576509
2022-09-21,37.29,38.12,36.77,37.75,545503
2022-09-22,37.7,39.28,37.12,38.72,472677
2022-09-23,38.5,38.5,37.3,37.6,548868
2022-09-26,36.5,36.5,33.37,33.94,1503121
2022-09-27,34,34.8,32.82,33.54,1249252
2022-09-28,33.51,34.3,32.5,33.82,777273
2022-09-29,34.2,34.76,32.4,33,587155
2022-09-30,33.23,33.81,32.52,33.34,545147
2022-10-03,33.35,35.14,32.32,35.14,579017
2022-10-04,36.5,36.62,34.91,36.6,625815
2022-10-05,36.2,36.6,35.53,36.06,348695
2022-10-06,36.47,36.68,35.3,35.7,244283
2022-10-07,35.7,36.65,35.42,36.3,319803
2022-10-10,36.02,36.3,33.82,33.89,400367
2022-10-11,33.7,35.36,33.38,34.56,473532
2022-10-12,35.01,35.98,33.84,35.62,615492
2022-10-13,35.63,36.63,35,36.4,650273
2022-10-14,37.22,38.08,36.51,37.18,749175
2022-10-17,37.3,38.16,36.9,37.75,299338
2022-10-18,38.12,38.44,36.17,36.25,347120
2022-10-19,36.57,37.36,35.89,36.36,264953
2022-10-20,36.49,37.55,35.77,37.29,283457
2022-10-21,37.01,37.29,35.68,36.12,253101
2022-10-24,36.9,37.3,35.53,37.3,323073
2022-10-25,37.66,38.1,36.69,37.71,422696
2022-10-26,37.95,40.49,37.5,40.49,894426
2022-10-27,40.1,41.4,39.37,40.41,586353
2022-10-28,39.8,42.01,39.4,41.22,552016
2022-10-31,41.48,43,41,41.54,504026
2022-11-02,41.71,43.45,41.49,43,839705
2022-11-03,42.4,45.35,42,45.35,903957
2022-11-04,45.7,48.38,45.7,47.58,1068482
2022-11-07,47.58,49.49,45.08,45.7,1338958
2022-11-08,45.5,48.28,45.4,47.9,672438
2022-11-09,48,48.7,47.06,48.38,454233
2022-11-10,47.4,48.1,45.62,47.2,1129567
2022-11-14,47.07,48.2,45.84,46.87,1231674
2022-11-15,46.9,47.74,45.92,47.21,708114
2022-11-16,46,48.1,45.94,46.56,644265
2022-11-17,46.4,46.99,45.33,45.86,578540
2022-11-18,46,47.08,45.6,46.37,438697
2022-11-21,46.34,46.34,44.44,45,923200
2022-11-22,45.3,47.19,45.3,46.4,659586
2022-11-23,46.77,47.8,46.25,46.54,406402
2022-11-24,46.71,47.45,45.94,47.45,442612
2022-11-25,47.48,47.8,46.9,47.34,304300
2022-11-28,47.32,49.92,47.11,49.47,711057
2022-11-29,51.6,57.4,51.6,57.4,2574827
2022-11-30,57.4,61.68,56.14,60.06,1904181
2022-12-01,61.92,62.6,57.04,58.02,1899039
2022-12-02,57.8,58.8,56.42,57.44,765213
2022-12-05,57.44,59.12,57.38,57.5,381754
2022-12-06,57,57.2,55.5,56.3,572767
2022-12-07,55.86,56.86,55.74,56.36,348429
2022-12-08,56.24,56.58,55,55.52,442304
2022-12-09,55.6,56.74,55.02,56.72,428522
2022-12-12,56,59.34,55.78,58.4,748457
2022-12-13,58.9,60.08,57.36,58.3,619808
2022-12-14,58.04,58.8,57.12,57.24,488253
2022-12-15,57,58.48,56.64,58.36,524052
2022-12-16,57,57.66,55.66,56.86,707754
2022-12-19,56.5,57.64,56.22,56.46,171549
2022-12-20,56,57.3,55.5,57.16,387035
2022-12-21,57.4,57.7,56.32,57.7,264447
2022-12-22,57.7,58.1,56.52,56.52,291383
2022-12-23,56.5,57.1,56.1,56.62,299117
2022-12-27,57,57.02,55,55,445217
2022-12-28,54.5,56.02,53.5,54.78,470910
2022-12-29,54.76,56.98,54.5,56.62,353703
2022-12-30,56.5,58.2,56.3,58.16,483261
2023-01-02,58.1,58.96,57,57.98,441668
2023-01-03,58,59.44,55,55,1009332
2023-01-04,55.1,58.38,55.1,57.5,1057871
2023-01-05,57.2,57.96,55.82,56.52,437120
2023-01-09,57.5,58.66,57.22,58.08,485484
2023-01-10,57.8,58.64,57.4,58.48,304702
2023-01-11,58.48,60.6,58.08,59.46,880894
2023-01-12,60,60.08,58.3,58.4,437338
2023-01-13,58.42,58.66,57.78,57.9,256252
2023-01-16,57.5,57.5,55.9,56.08,351173
2023-01-17,56.06,56.96,55.9,56.38,311393
2023-01-18,56.5,59.24,56.5,58.1,466283
2023-01-19,57.4,57.98,56.5,57.38,275992
2023-01-20,57.5,59.5,57.5,58.8,522149
2023-01-23,59.38,61.68,59.38,61.28,646402
2023-01-24,61.52,65.86,61.52,64.42,1154270
2023-01-25,64.42,64.62,63.16,64.48,387260
2023-01-26,64.8,66.34,64.5,64.96,505496
2023-01-27,65.4,65.4,64.22,64.32,316344
2023-01-30,64,64.56,62.26,63.84,328844
2023-01-31,63.26,67.24,62.8,67.24,763218
2023-02-01,67,67.98,59.42,59.42,1861634
2023-02-02,63.2,63.8,60.12,60.5,1220793
2023-02-03,60.7,60.8,56.6,57.62,1192464
2023-02-06,57.6,58.9,57.02,57.5,464800
2023-02-07,58,58.46,57.2,57.6,263694
2023-02-08,58.46,60.1,56.88,59.66,628547
2023-02-09,60.48,60.48,57.3,57.42,538558
2023-02-10,57.16,57.98,55.44,56.44,659030
2023-02-13,56.44,56.88,51.02,53.72,1409364
2023-02-14,54,55.62,53.2,54.88,635916
2023-02-15,54.5,56.36,54.16,55.94,300505
2023-02-16,56.2,56.48,54.84,55.6,321139
2023-02-17,55.5,56,55.02,55.9,171972
2023-02-20,55.68,56.5,55.28,56.1,155123
2023-02-21,56.1,56.2,54.8,55.34,191044
2023-02-22,55.44,55.46,52.94,53.28,381280
2023-02-23,53.52,55.98,53.5,55.76,352998
2023-02-24,55.26,55.5,53.44,54.06,310075
2023-02-27,54.96,55.24,54.1,54.8,175060
2023-02-28,54.3,55.12,53.44,54.66,376781
2023-03-01,55,56.6,54.76,55.54,430067
2023-03-02,55,55.08,51.62,52.24,1110012
2023-03-03,52.52,53.5,52.52,53,281314
2023-03-06,53.4,53.94,53.04,53.78,258552
2023-03-07,53.74,53.74,52.6,52.6,196887
2023-03-08,52.5,53.28,52.02,53.04,219417
2023-03-09,53,53,51.88,52.16,224003
2023-03-10,51.2,51.28,49.84,50.66,605122
2023-03-13,50.6,51.54,46.73,48.15,1233142
