Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-05-22,36.3133,36.3133,35.5646,35.6583,6172.7339447592
2019-05-23,35.5646,35.5646,35.2366,35.424,3869.72477052
2019-05-24,35.3772,35.3772,34.2078,34.2547,7365.0275227032
2019-05-27,33.9736,34.9565,33.9736,34.6285,1777.98165132
2019-05-28,34.6285,35.0502,33.833,33.833,32304.880732925
2019-05-29,35.0033,35.0033,34.0673,34.161,10478.587155632
2019-05-30,34.5348,34.7222,34.0204,34.5817,18918.770641604
2019-05-31,34.6285,34.6285,32.9907,33.1312,56871.357796369
2019-06-03,33.6925,33.6925,33.0375,33.1312,10379.22935747
2019-06-04,33.2249,33.506,32.897,33.3186,14378.642201381
2019-06-05,33.1781,33.2718,32.7574,32.8501,7177.8165135348
2019-06-06,33.1312,33.3186,32.7574,33.1781,9946.238531796
2019-06-07,33.0375,34.161,33.0375,34.161,10549.706421685
2019-06-10,34.0673,34.0673,32.9907,33.4123,13271.064219764
2019-06-11,33.2249,33.3186,32.8501,33.3186,5381.009174142
2019-06-12,33.1781,33.1781,32.242,33.0375,18024.550458146
2019-06-13,32.6637,33.2249,32.6637,33.2249,2778.8807338572
2019-06-14,33.3186,33.3655,32.8501,33.2249,7393.2660548124
2019-06-17,33.1312,33.3655,32.7574,32.9438,42756.275228008
2019-06-18,33.0375,33.3655,32.9438,33.1781,31396.018347632
2019-06-19,33.1781,33.2249,32.7574,32.7574,30823.926604531
2019-06-21,32.7574,33.0844,30.2303,30.2303,35540.807338327
2019-06-24,30.5104,31.6339,30.4167,31.3528,25638.495412034
2019-06-25,31.3528,32.0546,31.3528,31.7276,7550.1467887524
2019-06-26,32.1015,32.7105,32.0078,32.6168,10811.174311585
2019-06-27,32.57,33.2249,32.57,33.2249,41226.165136313
2019-06-28,33.4123,33.4123,32.8033,33.3186,9996.4403666568
2019-07-01,33.2249,33.4123,32.897,33.2249,9410.7522932808
2019-07-02,33.0375,33.2249,32.897,33.2249,10882.293577638
2019-07-03,33.2249,33.2249,33.0844,33.2249,4137.4678897776
2019-07-04,33.2249,33.2249,32.8501,33.2249,3959.6697246456
2019-07-05,32.9907,33.1781,32.9907,33.1781,6904.8440364792
2019-07-08,33.5127,33.5127,32.7,33.1303,6530.4220181424
2019-07-09,32.7956,33.2259,32.7956,33.2259,4267.155963168
2019-07-10,32.9868,35.6162,32.5088,35.0904,33479.394494356
2019-07-11,34.5645,35.7118,34.5645,35.3772,9495.4678896084
2019-07-12,35.3772,35.425,35.0425,35.3772,13934.146788551
2019-07-15,35.3772,36.3333,34.9947,36.1899,17403.302751744
2019-07-16,37.3851,38.5325,35.5684,36.1899,86618.036694512
2019-07-17,36.7158,36.7158,35.6162,35.7118,15456.935779328
2019-07-18,35.664,35.664,34.9947,35.3772,7958.0366969964
2019-07-19,35.3772,35.3772,34.9947,35.3772,11297.504586799
2019-07-22,35.4728,35.9031,34.9947,35.3772,3845.6697246492
2019-07-23,35.7596,35.7596,34.9947,35.2338,1206.9357797784
2019-07-24,35.186,35.186,34.5167,35.186,3977.4495411588
2019-07-25,35.0904,35.0904,34.7079,34.7079,5391.467889738
2019-07-26,34.7079,35.2816,34.4211,35.2816,33092.422017304
2019-07-29,35.2816,35.2816,34.4211,34.8991,2070.825688008
2019-07-30,34.4211,34.8035,33.9908,34.4211,5300.4770640528
2019-07-31,34.4211,35.2816,34.3254,35.2816,8735.1192657792
2019-08-01,35.186,35.2816,34.3254,34.8513,8751.8532107328
2019-08-02,34.9469,34.9469,33.3215,34.8513,6685.2110089632
2019-08-05,34.7079,34.8991,33.943,34.7557,9185.8899079668
2019-08-06,34.4211,34.8991,34.1342,34.7079,20070.275228724
2019-08-07,34.6123,34.7557,34.0386,34.7079,4075.7614677612
2019-08-08,34.5167,34.7079,34.0864,34.7079,3402.2201833788
2019-08-09,34.4211,34.6123,34.2298,34.5167,1663.9816513236
2019-08-12,34.4211,34.7557,33.943,34.4211,2365.7614678152
2019-08-13,34.2776,34.8991,33.8952,34.8513,4682.3669723292
2019-08-14,34.9947,34.9947,34.5167,34.9947,3628.1284402524
2019-08-16,34.9947,34.9947,33.9908,34.4211,2574.9357797352
2019-08-19,34.8513,34.8991,34.3732,34.7079,2840.5871558736
2019-08-20,34.4211,34.9947,34.2298,34.9947,2057.2293577332
2019-08-21,35.0425,35.4728,34.5167,34.5167,6590.0366970396
2019-08-22,34.5167,34.7079,34.1342,34.4211,3110.4220182504
2019-08-23,34.7079,34.7079,33.6083,34.0386,5779.4862383496
2019-08-26,33.7039,33.9908,33.5605,33.6561,1421.3394494964
2019-08-27,33.4649,34.2776,32.7478,32.939,6829.541284188
2019-08-28,32.6522,33.0825,30.8833,31.457,14207.119265606
2019-08-29,31.457,34.8991,31.457,34.8991,19189.651375541
2019-08-30,35.664,36.9548,35.664,36.8592,26187.577980824
2019-09-02,37.2895,37.9588,37.0026,37.9588,21991.541283709
2019-09-03,37.9588,38.1978,36.3333,37.7675,39028.788989593
2019-09-04,37.7197,37.7675,37.0982,37.6719,25778.642201021
2019-09-05,37.8154,37.8154,36.3811,37.1461,30298.899081612
2019-09-06,37.4807,37.4807,35.9509,36.3333,23564.532109348
2019-09-09,36.3333,36.4289,34.9469,36.0465,26392.568806506
2019-09-10,35.7596,36.5246,35.2816,36.3333,30378.385320142
2019-09-11,36.6202,38.4846,36.3333,38.3412,46180.458714138
2019-09-12,38.4846,38.5325,37.4329,38.5325,54588.220181762
2019-09-13,38.5325,38.6281,37.0982,37.9588,48220.954126918
2019-09-16,38.0066,38.0066,37.0982,37.7675,43824.110090359
2019-09-17,37.1461,37.4807,37.0982,37.2895,27426.93577895
2019-09-18,37.3851,37.3851,36.907,37.2895,13834.788990389
2019-09-19,37.3373,37.3373,36.907,37.1939,15129.577981174
2019-09-20,37.1939,37.5285,37.0026,37.5285,27850.513760588
2019-09-23,37.6241,37.6241,36.6202,37.0026,21377.614678224
2019-09-24,36.907,37.2895,35.8553,36.3333,20034.715595698
2019-09-25,37.1461,37.1461,35.9031,36.0465,29737.266054107
2019-09-26,36.2377,36.2377,35.186,35.7596,11761.871559262
2019-09-27,35.0904,35.7596,35.0904,35.2816,31370.917430202
2019-09-30,35.2338,35.4728,34.0864,34.4211,28781.339448632
2019-10-01,34.8991,35.1382,34.3254,34.4211,27401.83486152
2019-10-02,34.4211,35.0904,33.0825,33.4649,29226.880733022
2019-10-03,33.4649,35.0904,33.3215,33.6561,20824.348623196
2019-10-04,33.8474,34.3254,33.2737,33.7518,4089.357798036
2019-10-07,33.7039,33.7039,33.0825,33.0825,2818.623853122
2019-10-08,33.2737,33.4171,31.9351,32.4132,10409.559632699
2019-10-09,32.5088,32.6044,31.2658,31.5048,29385.853210081
2019-10-10,31.7439,33.0825,31.6482,32.8912,12710.477063819
2019-10-11,32.9868,33.5605,32.8434,33.1781,21915.192659858
2019-10-14,32.7956,33.4649,32.2219,33.4649,7377.5779814184
2019-10-15,33.4649,33.8474,32.9868,33.4649,23136.770641471
2019-10-16,33.6561,33.6561,33.0346,33.3693,3934.5688072152
2019-10-17,32.7478,33.5127,32.7478,33.4171,4723.1559631536
2019-10-18,33.4649,33.4649,31.8873,32.461,15003.027522462
2019-10-21,32.461,35.1382,32.1741,34.8513,404781.57796887
2019-10-22,34.8991,35.4728,34.0386,34.6123,15961.045871056
2019-10-23,34.6123,34.6123,34.1342,34.2776,2322.8807338716
2019-10-24,33.943,35.0904,33.943,35.0904,5023.3211007588
2019-10-25,35.0904,35.2816,34.0386,34.2298,11755.596329904
2019-10-28,34.4211,35.0904,34.2776,35.0904,5702.0917429392
2019-10-29,35.0904,35.3772,34.5645,35.3772,8925.4678896264
2019-10-30,35.2816,35.2816,34.2298,35.2338,6637.1009172216
2019-10-31,34.8513,35.2338,34.2776,34.6123,5360.09174295
2019-11-04,34.8035,35.3772,33.943,35.0904,13455.137614254
2019-11-05,35.3772,35.425,34.7079,35.3772,5802.4954126608
